Type,Classify,Stratify,Parameter,Method,PT inj_WT_B1_6OH_N1,PT inj_WT_B1_6OH_N2,PT inj_WT_B1_6OH_N3,PT inj_WT_B1_6OH_N4(1),PT inj_WT_B1_6OH_N5,PT inj_WT_B1_6OH_N6,PT inj_WT_B1_6OH_N7(2),PT inj_WT_B1_veh_N1,PT inj_WT_B1_veh_N2,PT inj_WT_B1_veh_N3(3),PT inj_WT_B1_veh_N4(1),PT inj_WT_B1_veh_N5,PT inj_WT_B1_veh_N6
step,None,accel_high,velocity change,mean,0.270705838774833,0.893541903885925,0.6537227108419694,0.3746516811516388,0.3747333970995741,0.3009038450015997,0.5277911104557185,0.5614236066472085,0.3152581520992769,0.5902322208622943,0.18000812272134117,0.19241174695727245,0.4950401944570696
step,None,accel_low,step dur,mean,0.37133333333333335,0.6023333333333333,0.36744680851063816,0.4243243243243243,0.5174285714285715,0.3641379310344828,0.46787878787878784,0.37500000000000006,0.2687692307692308,0.5505714285714286,0.3090322580645162,0.28876712328767123,0.4424390243902439
step,None,accel_mid,step dur,mean,0.4347126436781611,0.653103448275862,0.4001063829787234,0.5376056338028168,0.5059420289855074,0.3321238938053098,0.5787301587301587,0.43722891566265065,0.319609375,0.572089552238806,0.3288709677419355,0.28013986013986014,0.46926829268292686
step,None,accel_high,step dur,mean,0.43000000000000005,0.552,0.44872340425531915,0.5391891891891892,0.5454285714285715,0.31206896551724134,0.6069696969696969,0.5397619047619048,0.3289230769230769,0.4742857142857143,0.3259677419354838,0.24082191780821915,0.4548780487804879
step,None,accel_low,turn angle,mean,0.44275503575985403,0.9792124346250478,0.6763330338586169,0.6017769819209825,0.4732739563742964,0.31724883607038573,0.6832074760398912,0.9677481913156276,0.6729030335238675,0.9875951636302488,0.5352536873193484,0.5317910801103518,0.694238282331548
step,None,accel_mid,turn angle,mean,0.5062194804627896,0.7463324954979197,0.5382677542618992,0.49716853726972043,0.5863654295036828,0.5146017315717278,0.622143943867237,0.9006112069493132,0.4325687314712886,0.7724764482465999,0.4602153462712959,0.40306953927469535,0.5361507646066657
step,None,accel_high,turn angle,mean,0.7177386500182562,1.1440058316639519,0.5467832582790342,0.5470560196991198,0.5444494727560223,0.7324633258275385,0.6587399794349258,0.76130743262233,0.4015411359827965,0.6604358417176468,0.7396385776128324,0.5445244820300705,0.4664846874484776
step,None,accel_low,turn dur,mean,0.05888888888888889,0.07233333333333333,0.065,0.0632258064516129,0.063125,0.04810810810810811,0.06962962962962964,0.07588235294117647,0.06160714285714285,0.08030303030303032,0.062195121951219505,0.06244444444444445,0.06999999999999998
step,None,accel_mid,turn dur,mean,0.062027027027027025,0.062241379310344826,0.061408450704225355,0.05412698412698412,0.06289855072463765,0.06066666666666667,0.06491525423728813,0.07310810810810812,0.053763440860215055,0.06885245901639345,0.06162500000000002,0.05627659574468084,0.0608108108108108
step,None,accel_high,turn dur,mean,0.07097560975609755,0.06071428571428573,0.05574999999999999,0.05606060606060606,0.056571428571428585,0.0653061224489796,0.06290322580645162,0.06542857142857143,0.054680851063829784,0.0575,0.06615384615384615,0.05230769230769231,0.05666666666666667
step,None,accel_low,turn angular velocity,mean,1.1546148425040488,1.7905597664439012,1.7703972097219693,1.5019058322473366,1.2495998817547345,1.964521228760876,1.3434121273361137,1.5237254444764698,2.0218563760623858,1.590876113742512,1.3599380054888597,2.041635375384449,1.4300447926634066
step,None,accel_mid,turn angular velocity,mean,1.2510907110618712,1.9819427873439068,1.8765288460178375,1.848707487861569,1.5182599668193344,1.4274165395074796,1.7385409314150428,1.732361312986114,1.4450539391900226,1.7330178670737357,1.2248363360601469,1.3068514616740246,1.770470980405211
step,None,accel_high,turn angular velocity,mean,1.400101071622102,3.2982824503471093,2.776856614858475,1.8991875076592104,1.8365707727482041,1.7311648065227747,1.9449271765529568,2.204165812420326,1.6992917852820064,2.2275974901995603,1.7927940642720093,2.4028803021865475,2.016575633150286
step,None,accel_low,bend angle reached,mean,0.8511591266894266,1.6506893592523755,1.2342142680093282,1.049468274727747,1.0962405394871864,0.6535733510371371,1.0766446157103018,1.3262382987984476,1.257807520113162,1.5884114916890786,0.6761753326318624,0.8512869844166343,1.2867131068667237
step,None,accel_mid,bend angle reached,mean,1.0000893438960123,1.461008090436589,1.3046640899592872,1.0998360900484667,1.1492048899285217,1.0574526274060994,1.3424295497275853,1.4477217223888963,0.9428240572731693,1.5543494766854467,0.8247566427314922,0.8296549458174263,1.3041504968115603
step,None,accel_high,bend angle reached,mean,1.1549267383075807,1.6793159272524227,1.479888272091007,1.172594817630295,1.0770455231288218,1.18959829169204,1.4050566508719688,1.3906640574948428,1.0556161889556177,1.4932128661223385,0.9365043201157645,0.8866457240446083,1.263035453361962
step,None,accel_low,bend angle traveled,mean,1.536572299266352,3.523187415734277,2.9062019456037778,2.0217008876179103,1.7760701112078714,1.46134478988129,1.9898942498444532,2.6782152019553616,2.152942722033117,3.0498513892622916,1.2838437356057633,1.5868589973680016,2.8325029586154598
step,None,accel_mid,bend angle traveled,mean,1.889466629215258,3.0491957046802263,3.2946232759767926,2.177722112410001,2.5064280712172495,2.1436857294716796,2.528281735764206,2.891046840706005,2.0530452688278498,3.1338440517500405,1.580306092377898,1.7006817009014246,2.833700550311648
step,None,accel_high,bend angle traveled,mean,2.0330382367897784,3.7442888166786177,3.4233109781681694,2.4939443893399256,2.6075437438855142,2.4702254491135203,2.8491148625378635,3.2518700871944,2.3600185099325373,3.3504350542563603,1.7594927853534215,1.9376370130472056,2.945496742457069
step,None,accel_low,bend angular velocity,mean,11.18432092058383,24.349334307296107,22.89652699573204,13.334938440229774,13.09193877831921,12.178414699268783,14.281935406749549,17.853496631816085,16.387153662517367,20.694429974153213,9.708648397718248,13.078978953171022,19.471331514085346
step,None,accel_mid,bend angular velocity,mean,13.231117597475802,23.650739738211186,25.137171945321185,17.624338603831575,17.97088808332163,16.204231594106254,18.59626360495714,21.613561188198705,17.196675013514817,23.082200695122182,12.387583241291617,15.065595985792053,21.81265776680231
step,None,accel_high,bend angular velocity,mean,16.42840206758103,29.068075292132594,26.62742266484865,18.785615658923923,18.601542492618588,19.771170489590315,21.36966354871767,24.806464493384727,22.061486392218022,26.896730766726908,14.439741576716616,20.461354852953605,26.26471394089402
step,None,accel_low,bend dur,mean,0.16577777777777777,0.19866666666666666,0.1653191489361702,0.18216216216216216,0.1762857142857143,0.14551724137931032,0.18696969696969698,0.1816666666666667,0.14923076923076925,0.22199999999999998,0.13774193548387095,0.14027397260273972,0.20073170731707313
step,None,accel_mid,bend dur,mean,0.1828735632183908,0.17517241379310344,0.1709574468085106,0.1759154929577465,0.19043478260869565,0.1606194690265487,0.183968253968254,0.17518072289156628,0.14453125,0.1947761194029851,0.14967741935483872,0.1314685314685315,0.16
step,None,accel_high,bend dur,mean,0.16333333333333336,0.1696666666666667,0.1474468085106383,0.16675675675675675,0.18142857142857144,0.15517241379310348,0.1687878787878788,0.1607142857142857,0.1356923076923077,0.16142857142857145,0.14725806451612905,0.12123287671232878,0.15146341463414634
step,None,accel_low,bend pos,mean,0.25668951127457296,0.4786224570645283,0.33881188593128087,0.31071374648553335,0.39441634528333874,0.20728741543599097,0.3436591965342498,0.37020199617282656,0.34154921791117604,0.44955853024198783,0.2265745928885285,0.22324925273359683,0.3766792443740275
step,None,accel_mid,bend pos,mean,0.3042947389776084,0.4135854732238926,0.3592537483833292,0.33527146776346844,0.33664886975461067,0.33134401478986125,0.41418845773898133,0.37011596074604913,0.2652132653640269,0.4474601511245802,0.25469165857547715,0.22668468044465181,0.3961395417942297
step,None,accel_high,bend pos,mean,0.33235594262333723,0.45942619175687444,0.3961754795757,0.37179316052095057,0.308388279405711,0.331991881292403,0.4397289369311107,0.36828833664241173,0.2795071526178553,0.43667943177454777,0.289574455386513,0.20735080088825686,0.38425878333020186
step,None,step dur_low,current speed,mean,0.24194627905817354,0.6805151563036583,0.5932214331075358,0.2437299030207882,0.35601827925735724,0.3001349951173595,0.40886479894704314,0.40744101758183776,0.28668173491219,0.52235487473132,0.18286725101551066,0.2678709297661221,0.47913308467085697
step,None,step dur_mid,current speed,mean,0.2869054006551803,0.5408342037029737,0.6094653107109258,0.3417705491134886,0.3635770176834467,0.3188375900457335,0.4276147722824291,0.4404526005764661,0.32460842156699626,0.39614889775085804,0.1980759719465101,0.2710531664032504,0.5194300297812718
step,None,step dur_high,current speed,mean,0.3096639637629003,0.5259675171196937,0.5745092851037994,0.3873286032191803,0.39835975046213223,0.3438197553434024,0.45537834374754255,0.4681482718014314,0.3696915660922782,0.3801581027346843,0.24178215698460656,0.30643357027144363,0.5020734908917739
step,None,step dur_low,step length,mean,0.04257893823095818,0.29488660881918877,0.148464274057311,0.06286905130698979,0.12267882471792729,0.05249223558178242,0.12975676421646962,0.07510063024675347,0.05143691327878481,0.1782990134980811,0.0323287748679573,0.04226386043895741,0.14968525720847015
step,None,step dur_mid,step length,mean,0.12074542991518883,0.33620094300990777,0.2524159198799269,0.17871342942427923,0.1882893888763109,0.10149702769436338,0.24486948987731114,0.19517987797979122,0.09299320315826752,0.22255914674071958,0.0612402879736427,0.06760834929344312,0.24225703388721814
step,None,step dur_high,step length,mean,0.21113553726059556,0.41224473203053424,0.31671249795165857,0.2895877146941467,0.2777341309408538,0.18302697074932858,0.35921218595195414,0.32901806254981397,0.1768533866567429,0.2628395609300323,0.12140297375897534,0.13356682941881157,0.29820080430147455
step,None,step dur_low,speed change,mean,0.0977107766089929,0.4864883666292934,0.2769800085917802,0.14577220306467042,0.1852707395873937,0.1601094743244654,0.23212685561388988,0.17042934132718152,0.1488197030326689,0.28998864591717327,0.08981839671966822,0.130300207659303,0.24314017346663722
step,None,step dur_mid,speed change,mean,0.14279858895970052,0.4104304684560136,0.38462738983845607,0.23831713557747558,0.22984298047796736,0.17617101117720976,0.28934268367327043,0.2751502762392045,0.18239639589960652,0.2841052940016266,0.11860044117087622,0.15495227868947645,0.32467321383090814
step,None,step dur_high,speed change,mean,0.18349114332981567,0.3982248344724362,0.4146508271998034,0.2994375192451481,0.2579246419703707,0.18792012968433808,0.39018931244372906,0.38827346551999237,0.24920976549471766,0.22683965606995515,0.1479642087062175,0.1617218202944791,0.33582035759245427
step,None,step dur_low,velocity change,mean,0.15400518829836987,0.8151516280645459,0.44257828883698824,0.19959780634714036,0.2614292534259781,0.19785928840774109,0.33526731333835236,0.3258412387359675,0.1857150062792098,0.5077128061015558,0.0947288969109111,0.10867931283244521,0.3750739735485928
step,None,step dur_mid,velocity change,mean,0.1713133233744212,0.6163033257955159,0.47717458634943455,0.29860837480124014,0.2990305292259576,0.193540899684691,0.375235786423041,0.4068889438883688,0.19760336519495317,0.41059226338758825,0.10710568310627659,0.14840418859772636,0.4162484477454731
step,None,step dur_high,velocity change,mean,0.23853350491187714,0.5461115149562638,0.5529863124541077,0.34658513469691316,0.362463436263192,0.2242422579937857,0.4817540583166356,0.537128227196427,0.2503608780642967,0.4202598130868279,0.1481708742397614,0.14607548438620563,0.45319926197177784
step,None,step dur_low,accel,mean,1.6677756417286562,5.375207523802825,3.3188806593964983,1.9708991324741558,2.2920336899622575,3.064680728437623,2.7923982715243247,2.3814145888163623,3.173786415070177,2.9536243286637567,1.4581719166496911,2.908442935424882,2.9769017930570394
step,None,step dur_mid,accel,mean,1.616336489315284,4.688725512602256,4.12049165647707,2.69036571443792,2.806025499644199,2.095146113309409,2.8536910323402753,3.135976909781884,2.4745875949986917,2.7401278792166117,1.7351051134202873,2.1643350485950625,3.8397819993542464
step,None,step dur_high,accel,mean,1.7970147073828746,3.6685242366036395,4.122128255460542,2.7634825979205933,2.68678981155492,2.021063397187059,3.297310511542563,3.395754365037148,2.7752820874631747,2.07077574127419,1.5677146902676795,1.9545762458248206,3.186714008359115
step,None,step dur_low,turn angle,mean,0.6879138859834556,1.153252974277192,0.7833039616356202,0.6026661338079485,0.5541245068538382,0.6652212181059359,0.7713816527504135,1.3301706413771912,0.7437453355441771,0.9210191479076903,0.7661775520920766,0.593579135957639,0.7279201672999254
step,None,step dur_mid,turn angle,mean,0.5266094173449998,0.8954421253359958,0.4622066261402573,0.5523907678145321,0.5246793181695649,0.49064296645079813,0.5933690176538375,0.8231314542631519,0.43417590403441503,0.6848387975114179,0.5410016192816084,0.4839475760153749,0.4944412005954656
step,None,step dur_high,turn angle,mean,0.45700141935954214,0.6639308693829508,0.5842930043845681,0.4435829073934952,0.5863831667636403,0.47641357503964726,0.6054406144492508,0.6510058465124308,0.3299048356127537,0.8994591707868985,0.4033149559318666,0.34308133889110615,0.5150221830872238
step,None,step dur_low,turn dur,mean,0.06875,0.06935483870967742,0.06567567567567568,0.061935483870967756,0.06323529411764706,0.06520833333333334,0.07406249999999999,0.08451612903225807,0.06320754716981132,0.06892857142857144,0.06444444444444444,0.05355555555555557,0.0668421052631579
step,None,step dur_mid,turn dur,mean,0.0636231884057971,0.06388888888888888,0.05855072463768117,0.05693548387096774,0.06060606060606061,0.05842105263157894,0.06384615384615384,0.07208333333333333,0.05586956521739131,0.06714285714285713,0.065375,0.058695652173913045,0.060533333333333335
step,None,step dur_high,turn dur,mean,0.059047619047619036,0.06064516129032259,0.06000000000000001,0.05205882352941177,0.06083333333333333,0.05519230769230769,0.05969696969696969,0.06174999999999999,0.0496078431372549,0.07228571428571429,0.058125,0.055740740740740743,0.06029411764705882
step,None,step dur_low,turn angular velocity,mean,1.3543193577577644,2.6146233088811464,1.9535665629193941,1.5740171703884986,1.4548581099425952,1.545408819445172,1.4327828424704214,1.8299764308845552,1.9860786040279674,2.221323013226166,1.9807630205084197,2.5442210681279835,1.6472912335986583
step,None,step dur_mid,turn angular velocity,mean,1.2022989545408038,2.190232943178899,2.209183040086279,1.8070627397493335,1.5189608708309958,1.5046009172317547,1.7044655942057219,1.7203057941760358,1.52817090519262,1.691050603241269,1.2651757246941737,1.8121649065402885,1.7108819227446197
