,0,1,2,3,4,5,6,7,8,9,10,11,12
videoname,PT inj_WT_B1_6OH_N1,PT inj_WT_B1_6OH_N2,PT inj_WT_B1_6OH_N3,PT inj_WT_B1_6OH_N4(1),PT inj_WT_B1_6OH_N5,PT inj_WT_B1_6OH_N6,PT inj_WT_B1_6OH_N7(2),PT inj_WT_B1_veh_N1,PT inj_WT_B1_veh_N2,PT inj_WT_B1_veh_N3(3),PT inj_WT_B1_veh_N4(1),PT inj_WT_B1_veh_N5,PT inj_WT_B1_veh_N6
step_step speed change_bend pos_1,18.71904820721229,65.44463743808218,35.83258616170176,30.825250569349254,27.573794519361645,19.73037733997528,35.05412218715182,33.06275487716567,25.537410952467738,31.61836464318917,13.08839719656364,18.69525430337869,31.78602399507295
step_step speed change_bend pos_2,21.116423209003973,65.47719849445353,49.79422473373518,35.436111900262794,34.21931151740547,29.196275146979232,42.252607055151294,39.44207412180034,27.407865120485326,37.80157922539186,15.654225143508889,21.497443317463173,42.3461439322531
step_step speed change_bend pos_3,21.173023371879903,58.639020364738165,50.08939960459554,36.36910365554676,29.520877756495487,30.365724888088117,44.6853983018805,30.355294688490993,20.563775056935455,30.179085832706473,17.37271568843501,23.025209211947864,35.13841753924122
step_step velocity change_bend angle max_1,15.274014844774062,69.75099223193625,35.210214045808144,32.24967578194637,25.10625491849824,17.394945652308174,35.98171905155821,32.0091889092651,18.392448099144055,46.861485176258185,6.798631413638107,12.364465668357079,34.24208400214426
step_step velocity change_bend angle max_2,26.708006687690727,88.09244959295212,58.29563523686058,43.895311129335546,40.16733567096177,29.91612748500662,54.58818971556089,56.982138601474986,26.82821770620545,51.158504616491655,14.650407242425743,18.696847794658158,51.87256752873596
step_step velocity change_bend angle max_3,38.05174436336749,142.22445246597914,96.49602049149433,51.0554759414122,64.6778874212505,48.70149180066392,69.51340941291717,69.0194159116269,37.942715995229285,71.99635206239213,23.399510653175984,27.708080788195087,67.3509010698347
step_step velocity change_bend angle mean_1,17.11546478206988,74.57967756775055,41.137040697481716,35.16953881354351,25.727339945028206,20.938168309564542,46.772824947998174,38.36409928481456,21.342818811106614,53.93251869871835,8.617201744877063,15.134694067785148,40.42167839972785
step_step velocity change_bend angle mean_2,25.600197946846844,86.82282976827263,58.70997839903094,42.373692366390564,39.85679315769679,28.41690434760125,48.93570567456853,53.76640082107646,25.377295927338828,49.33667533437818,13.662815791530678,17.381361534355744,48.782770329944164
step_step velocity change_bend angle mean_3,38.35205799170319,139.85036545787855,89.74050751548005,51.0554759414122,64.6778874212505,48.07916939386974,69.51340941291717,69.0194159116269,37.84954509395792,68.4128203085492,23.55612322372716,27.51476383018133,67.3509010698347
step_step velocity change_bend angle traveled total_1,14.608399951240793,64.55368417721176,36.48996105526849,26.17154270296861,23.45431958129706,12.943709803524955,25.604148002792826,29.083822637521216,19.3928917452935,40.69399504487735,6.175992480933759,10.067150210707004,31.449722506027967
step_step velocity change_bend angle traveled total_2,25.607893837768845,83.71381212095687,58.69278384745523,42.65596873285504,41.42813644989091,31.37947422511821,57.18637734039843,55.57863591019208,27.249365371758095,49.6287929635063,14.956590532523812,18.8168745614265,53.164412169922024
step_step velocity change_bend angle traveled total_3,40.844244100083074,155.88712629989445,94.42197626084464,59.51180659201476,63.80822120059341,50.30172451785043,74.9308040869927,74.71837083519178,36.11293540768386,81.09214735805922,23.4097830056842,29.77027531916197,67.55957328357887
step_step velocity change_bend angular velocity max_1,15.960137559817555,59.704770045181895,37.0336613707021,22.7470475034921,23.765424536702877,14.135510764571395,23.258281393735505,23.66069756355912,18.883992607692697,36.82115506573214,6.2010872734381035,10.227834047523476,32.753241930540405
step_step velocity change_bend angular velocity max_2,24.704164687753902,92.38214694068701,63.57579193783837,42.50422693737963,40.36672438695527,29.113507100227405,58.76612987042882,55.22563242130366,25.234247819698506,53.87558353866118,14.877320200481398,19.142514297523448,53.89138866583518
step_step velocity change_bend angular velocity max_3,41.239716181535194,143.97725978044608,84.11225976464479,63.22748199361975,65.61994037105887,53.524652610470554,74.26077950235565,80.83909804195714,40.59006603241739,76.83541680762221,23.54322887726468,28.971694465059688,64.8021008672401
step_step velocity change_period_1,22.49480291186158,97.01816529084198,54.75696704638405,41.222094515796734,39.641383036916274,28.62128788105487,52.96565208774306,49.98797685745828,24.745166296867747,58.90120271170327,15.787747511655544,17.857348893698298,48.99698754755857
step_step velocity change_period_2,28.44861160224311,,57.80770554782438,41.72221016946099,40.55761082814475,29.554821894550297,51.70753393722519,68.87411823130628,29.82674079772369,52.89091714210543,13.54007599799362,18.960973876376087,47.59510607854745
step_step velocity change_period_3,30.24250782469327,97.3381951816128,73.10509967271464,44.79751663349407,45.99609137540297,35.1749079066594,55.35625782724666,50.85577581251671,27.390926474015785,54.234213560699956,16.474961875974945,21.350375927849587,56.42376897180843
step_step velocity change_bend dur_1,24.724668949405416,85.47859931424544,47.88931305183415,35.972219579655,29.088779201675184,23.520509553532627,45.06803550213183,41.71167455282614,26.353133742357542,54.676616103394814,11.65653548005922,10.3308163448679,48.470407169391144
step_step velocity change_bend dur_2,20.668125695256805,95.9511535221444,61.949513289294494,44.870384871274624,43.19237895856556,29.465226447812185,57.89225102775993,54.814794374428494,25.700462653790076,59.64250388975217,13.55294780899576,22.93757029631,51.80043324479936
step_step velocity change_bend dur_3,40.09790269947957,111.49444743099625,74.92244630721883,46.80046192645196,54.327140518302066,43.05877812125797,56.30317204883517,63.04782599986252,31.561599820529963,49.14063599960248,20.689827308058295,23.334209231268506,53.18152115349895
step_step velocity change_bend amp max_1,16.010567072176947,79.82665605385621,38.29069584511369,33.786694121338684,35.53448852896404,18.91055603352371,36.08374279314449,36.26655181298692,17.48095160229274,41.04876816018775,8.261613557070891,11.242336732692385,35.10157004409802
step_step velocity change_bend amp max_2,27.5320987186211,97.76194949669707,60.936802067548186,41.01760740481499,39.938132285976735,30.479970664210406,54.65728987176944,55.11923833986285,27.208214034646986,57.69930769890378,13.740683278278334,19.30115189978992,51.3890508756277
step_step velocity change_bend amp max_3,35.72194754283256,113.45442216348565,88.13320503081356,55.04053772204587,54.70806058075478,46.08735936341343,69.27946719129638,68.44349876299572,38.10591202991881,65.28810317784509,23.755976438038022,27.646435928875636,67.45844833409743
step_step velocity change_bend pos_1,17.57520958174141,76.59774322047421,39.639923644776374,31.980794392046484,31.58091859221018,14.333854566731587,32.49409597678248,31.92048061924225,21.169869892875436,41.72204853148909,7.554599789511521,10.179974118589694,33.623650939140774
step_step velocity change_bend pos_2,24.58388172215807,95.74440219128364,59.98901614142169,42.258974612900495,47.21510707494174,32.488426521633976,56.26204955460901,54.178912467895614,28.146481321478042,56.25674800034251,14.13858464566174,18.506983225803786,52.792871654321175
step_step velocity change_bend pos_3,39.85719122642995,120.58392645400028,88.67954908340386,54.46435443041722,44.10768093957861,46.75103476315619,69.80548188587376,74.64783298943755,32.56932892834572,67.37629422950387,23.66718747083058,30.264498822156646,66.12872588166776
step_step accel_bend angle max_1,217.6248683979865,700.263677740512,399.7840306475878,344.4030400368153,366.1018655403229,285.5334789923701,379.6888061896042,324.634211837929,343.4882744693129,347.10872296488003,159.845727775045,339.79662807499193,383.02499638432903
step_step accel_bend angle max_2,244.5363325484678,601.806669726631,542.0505279522424,403.07673375807724,354.7859991135973,348.61938678000735,407.5109690467489,422.0976731687259,396.94869749439204,314.01026331898294,218.02240446955744,307.716374485045,435.3127791078666
step_step accel_bend angle max_3,265.9530629472226,834.7064537669463,508.54039432357627,362.23249776026245,418.8640090980093,472.46336297147644,421.74968930607986,373.70689582246996,313.8583992680151,350.75495625192315,246.51681811272135,342.4572438581828,450.5643463476524
step_step accel_bend angle mean_1,228.43956002513465,733.3092571945891,428.83412239899314,383.0903384017706,370.9925822694691,300.70124746467087,498.21298454297414,359.3745738757751,373.16490590569947,414.20040890469124,156.49028931186766,309.5786107023461,435.28596805671935
step_step accel_bend angle mean_2,237.77217593690585,585.0186336636567,568.9872764036999,382.9157472861992,352.3406407490242,337.5834465037172,345.426875623555,404.51821286041826,382.32310917905136,292.6848467222737,217.81186312262508,324.00368515075934,409.1822932716715
step_step accel_bend angle mean_3,268.21574076909405,834.1177440346196,425.61680566925605,362.23249776026245,418.8640090980093,478.79665055470645,421.74968930607986,373.70689582246996,312.98292636029936,324.48621065438397,250.29333926976338,340.76998143360714,450.5643463476524
step_step accel_bend angle traveled total_1,232.10437363263537,621.5787931983244,393.16095217269714,302.4543965439626,337.4478989197593,329.2906127962294,329.43731785593644,344.0998425867004,487.4810304064719,286.25752737921874,143.18631816016284,312.55090483406576,387.5284717534408
step_step accel_bend angle traveled total_2,233.79575585172057,583.9406138682255,511.54956746751265,404.692925971602,380.4678607903597,334.42223008437776,425.68557835968915,417.2751840159187,312.6230695546294,304.43277748064367,243.41086948779306,325.86837151323704,432.15626591925763
step_step accel_bend angle traveled total_3,272.2386726596183,947.9323796353848,576.1653937679265,401.07979943797324,396.1542523650482,456.3662068677232,437.3041962241342,363.7714222090083,335.9222645045425,429.9401961566911,212.39929769113235,334.1449455233352,452.3738973557586
step_step accel_bend angular velocity max_1,200.97642172060304,567.2852662904255,370.63163051314626,305.247016048888,311.5956663166884,249.36347511197067,314.3619403368327,333.56508297059855,352.48480240965324,263.5324422555577,149.20449349742697,245.42185260331323,329.9671558143464
step_step accel_bend angular velocity max_2,230.5453281043419,607.3642263967341,508.4547295158047,371.6422095778398,364.98596642567657,353.3398655792281,407.97107851268356,401.2428230253899,319.08530813253367,320.05774072911663,192.70198630204223,337.73556972269495,418.7230725454612
step_step accel_bend angular velocity max_3,309.6507848832493,956.9402556548332,604.8843913308932,461.7088249048619,452.9702736974853,499.4365719499458,486.19816436024877,405.98918092544056,458.1928534556419,422.75463734756096,307.79888872536986,378.0272944122729,536.8016000424459
step_step accel_period_1,256.71215187194264,806.8115238858649,558.442477229009,423.523489099801,409.7834811438867,348.0151227976368,476.237689102728,416.04936418800804,377.0659394438914,434.8222876271063,276.2703712705907,336.1734697773926,465.16072421891545
step_step accel_period_2,233.88015165554708,,525.4946779429839,351.5333549791982,329.52728031056637,318.2526694654604,365.18154906074403,366.147738386431,413.16100370893065,301.5944798485475,181.44950909814517,335.2582759353572,438.9375895015499
step_step accel_period_3,235.03420591532853,584.1573203051821,414.345243986906,368.1155578611531,385.7645939242733,413.50988301206274,359.05745003096615,362.0379962684704,306.0607759346671,253.4982459875636,198.3768376968384,298.18507270206595,384.9788625480972
step_step accel_bend dur_1,299.2983308080387,693.6609232167654,513.1966074776257,352.48914283990877,419.09945333289244,447.81643628311406,435.5087311026935,422.37744185858554,459.4124962151827,403.8625179755379,194.90111080581505,353.08814672424404,509.09406336983915
step_step accel_bend dur_2,226.87522880711126,648.8834667129363,505.565448491928,402.2626061324648,362.8615004524841,330.01588466942644,431.2936793615966,395.57010121908587,324.2874186413357,348.0580228822199,194.9797133966968,324.42781154553614,419.7633119450185
step_step accel_bend dur_3,215.20559657041838,734.2904588222651,473.7107223381449,365.7534786372823,350.0805875672444,339.8246765105794,334.5464371904153,335.66809086524586,337.5173900700854,241.0531498522126,255.59896422584978,292.11094183062875,365.1612854434097
step_step accel_bend amp max_1,221.78304530632198,753.4577589840336,440.7479059982395,355.6479880806355,367.0989466652579,306.40083653374217,404.68027467719645,336.15377515057037,400.0963786502409,318.02834962699706,153.2585315438173,319.55342721153687,385.1767629667513
step_step accel_bend amp max_2,249.4575187233893,575.0711554094935,547.6584909642343,397.42930199416355,412.2127741982667,359.319094298157,391.038680534099,405.6107981789008,375.7341775544221,331.4142471131398,230.43531155459718,326.37879433763726,418.2300031366818
step_step accel_bend amp max_3,252.28059276737213,833.2010335365575,456.3605929489409,361.8245133715198,303.0133778037355,430.7500235412956,428.20531706991005,394.7685378468637,299.02658050733555,346.51913204099156,228.27820017386966,326.1425537775186,482.5781317076
step_step accel_bend pos_1,220.10642279372004,720.2144533545936,428.23105044852764,323.90806248169,374.3364693930571,291.66556274751895,409.859344315213,369.63462376004907,379.9915659385133,304.82716009529446,170.43810670865153,330.38175843751,383.31931153368316
step_step accel_bend pos_2,255.09942768111193,607.9321580224442,516.7048927424705,384.4235843101839,391.5434000898296,367.8289067620408,396.914903650134,368.99444707021837,399.74276106085466,350.5480486237557,229.21643055790534,310.33644756763556,426.3368123425761
step_step accel_bend pos_3,243.049524628377,802.9130674476261,530.7846449421801,418.52135668837224,337.1146032928105,428.9058351134003,411.8080033012814,433.6485735712101,271.8529518525497,323.0927586809438,213.53638700241902,346.7396415667542,468.22196472887947
step_step dur_bend angle max_1,0.4262222222222222,0.6096666666666667,0.36468085106382975,0.48891891891891903,0.4865714285714286,0.3275862068965517,0.5203030303030304,0.34523809523809523,0.30292307692307696,0.5382857142857141,0.32016129032258067,0.24821917808219174,0.4539024390243902
step_step dur_bend angle max_2,0.44448275862068976,0.6468965517241378,0.4332978723404255,0.5646478873239437,0.5192857142857144,0.3567256637168142,0.5838095238095237,0.5250602409638554,0.31820312500000003,0.5397014925373134,0.33741935483870966,0.28524475524475523,0.46585365853658534
step_step dur_bend angle max_3,0.3562222222222223,0.5566666666666666,0.38510638297872346,0.42270270270270277,0.5494285714285715,0.30068965517241375,0.5448484848484848,0.39595238095238083,0.29753846153846153,0.5485714285714286,0.29774193548387096,0.2713698630136986,0.4502439024390245
step_step dur_bend angle mean_1,0.4428888888888889,0.6039999999999999,0.4095744680851063,0.4962162162162163,0.4897142857142857,0.34879310344827585,0.5696969696969697,0.39690476190476187,0.3229230769230769,0.501142857142857,0.32177419354838716,0.276986301369863,0.47121951219512187
step_step dur_bend angle mean_2,0.43264367816091964,0.6418965517241378,0.41202127659574467,0.5608450704225352,0.5177142857142858,0.34584070796460176,0.5579365079365081,0.4989156626506024,0.308203125,0.5549253731343284,0.3418548387096774,0.27027972027972025,0.45719512195121953
step_step dur_bend angle mean_3,0.3624444444444445,0.572,0.3827659574468086,0.42270270270270277,0.5494285714285715,0.30068965517241375,0.5448484848484848,0.39595238095238083,0.2972307692307693,0.5565714285714286,0.287258064516129,0.2719178082191781,0.4502439024390245
step_step dur_bend angle traveled total_1,0.3688888888888888,0.6563333333333332,0.34829787234042553,0.4505405405405405,0.4762857142857143,0.30241379310344835,0.4381818181818182,0.31523809523809526,0.2553846153846154,0.5165714285714286,0.2932258064516129,0.2275342465753424,0.4251219512195122
step_step dur_bend angle traveled total_2,0.4305747126436781,0.6422413793103449,0.43531914893617013,0.5146478873239436,0.5412857142857141,0.3453982300884956,0.5893650793650794,0.5186746987951806,0.31390625,0.5511940298507463,0.33056451612903226,0.27538461538461534,0.4779268292682927
step_step dur_bend angle traveled total_3,0.44044444444444447,0.5189999999999999,0.3974468085106381,0.557027027027027,0.5157142857142857,0.34793103448275864,0.6163636363636363,0.4385714285714285,0.3535384615384615,0.5482857142857144,0.33838709677419354,0.3113698630136986,0.45487804878048776
step_step dur_bend angular velocity max_1,0.38577777777777783,0.6516666666666666,0.36893617021276587,0.4267567567567568,0.48800000000000004,0.3477586206896552,0.45545454545454545,0.3345238095238095,0.2967692307692308,0.5891428571428571,0.3066129032258064,0.2632876712328767,0.40975609756097564
step_step dur_bend angular velocity max_2,0.44931034482758614,0.6313793103448274,0.42361702127659573,0.5459154929577464,0.5064285714285712,0.34159292035398237,0.5884126984126985,0.5185542168674698,0.305859375,0.5094029850746269,0.36024193548387096,0.2723076923076923,0.4814634146341464
step_step dur_bend angular velocity max_3,0.3873333333333334,0.5446666666666666,0.4002127659574467,0.5208108108108108,0.5737142857142856,0.31,0.6009090909090908,0.41952380952380947,0.328,0.5557142857142858,0.26564516129032256,0.28164383561643835,0.4631707317073171
step_step dur_period_1,0.44811594202898547,0.596111111111111,0.432063492063492,0.5455,0.5183783783783784,0.34484375,0.6139583333333333,0.46799999999999997,0.3470422535211268,0.4938297872340424,0.3058461538461538,0.2922368421052632,0.4763829787234042
step_step dur_period_2,0.44113207547169814,,0.4078333333333333,0.5508000000000001,0.5360869565217392,0.32466666666666666,0.5989655172413794,0.49200000000000005,0.3104494382022472,0.6034782608695652,0.3393333333333333,0.270078125,0.4625454545454546
step_step dur_period_3,0.3560000000000001,0.6299999999999999,0.3735384615384615,0.44472727272727275,0.5047368421052632,0.337,0.48249999999999993,0.40582089552238804,0.2805102040816327,0.5279545454545455,0.3103174603174604,0.2581176470588235,0.44258064516129036
step_step dur_bend dur_1,0.3012765957446809,0.6502857142857141,0.364,0.41395348837209306,0.46371428571428575,0.24475409836065573,0.501578947368421,0.3229545454545454,0.22606060606060607,0.44285714285714284,0.23573529411764702,0.2061904761904762,0.4253191489361702
step_step dur_bend dur_2,0.42847058823529416,0.6172,0.43012195121951213,0.573015873015873,0.5366666666666667,0.3300934579439253,0.6135849056603774,0.4744,0.32208333333333333,0.5617460317460319,0.3385344827586207,0.284469696969697,0.4744067796610169
step_step dur_bend dur_3,0.5177777777777779,0.5724242424242423,0.4017857142857143,0.5107692307692309,0.5375000000000001,0.43442622950819676,0.5355263157894737,0.5191666666666667,0.36374999999999996,0.5976923076923076,0.38828125,0.3267123287671233,0.47051724137931034
step_step dur_bend amp max_1,0.43511111111111106,0.628,0.36744680851063827,0.4956756756756758,0.5465714285714286,0.3065517241379311,0.5081818181818183,0.33904761904761904,0.3023076923076923,0.506,0.2914516129032258,0.2524657534246575,0.44414634146341464
step_step dur_bend amp max_2,0.4351724137931035,0.6148275862068965,0.4215957446808511,0.5199999999999998,0.4837142857142858,0.3511504424778761,0.5834920634920636,0.5019277108433734,0.321875,0.5231343283582089,0.33282258064516124,0.2834965034965035,0.47012195121951217
step_step dur_bend amp max_3,0.36533333333333334,0.6003333333333334,0.40574468085106385,0.5016216216216216,0.5605714285714286,0.3325862068965517,0.5575757575757575,0.44785714285714284,0.2909230769230769,0.6125714285714287,0.3356451612903226,0.2705479452054795,0.4514634146341463
step_step dur_bend pos_1,0.4055555555555555,0.6293333333333333,0.35468085106382974,0.4672972972972973,0.5362857142857144,0.3203448275862069,0.4833333333333334,0.38547619047619053,0.2918461538461538,0.511142857142857,0.32161290322580643,0.2417808219178082,0.4460975609756098
step_step dur_bend pos_2,0.43827586206896546,0.6251724137931033,0.42861702127659573,0.5338028169014082,0.512,0.36247787610619475,0.6263492063492064,0.499156626506024,0.332109375,0.5411940298507463,0.32040322580645164,0.2889510489510489,0.47829268292682936
step_step dur_bend pos_3,0.38888888888888895,0.5790000000000001,0.40446808510638294,0.5035135135135135,0.5142857142857142,0.29672413793103447,0.5006060606060606,0.4069047619047618,0.28123076923076923,0.5728571428571428,0.33032258064516135,0.2705479452054795,0.4331707317073171
step_turn angle overall_bend angle max_1,0.12592683670975927,0.38656548273131136,0.07862042088091764,0.2514870622932845,0.2249754937102501,0.08904996440622448,0.26152276493936016,0.36777306787121794,0.17615751946631333,0.36142959130156094,0.23593722144750634,0.12094017717191202,0.16042727613227414
step_turn angle overall_bend angle max_2,0.3967927262372691,0.7815725769422671,0.37508758496576133,0.4233307756164001,0.4953369246404906,0.36660524806669786,0.5667614797996787,0.6745105361913456,0.3490604914920654,0.6899516188640654,0.2396531393084841,0.2890006572702931,0.4427338660247013
step_turn angle overall_bend angle max_3,0.985982450415821,1.630388431709818,1.3499771253818917,0.9026171430098597,0.9360149456420207,0.9218728570528687,1.0042677969853788,1.3978434653268534,0.7427250207115152,1.3440019953285096,0.9150666151822098,0.5919424608276527,1.1571200018619676
step_turn angle overall_bend angle mean_1,0.12599694478234535,0.3873030098203483,0.1202849352592849,0.24525180572464544,0.21984791792955324,0.11973095044198828,0.23694406254117953,0.39269718284433114,0.13793127468849137,0.34942933614643573,0.23990617874873302,0.14721361560750554,0.17896898208291137
step_turn angle overall_bend angle mean_2,0.4007507743539205,0.8134013921620751,0.365544824361518,0.42658013467329653,0.49790071253083895,0.35308031924336053,0.5796360381987257,0.6618983334338667,0.31628745288108145,0.699820513175541,0.23360563814025717,0.2746457171911003,0.43346301304938273
step_turn angle overall_bend angle mean_3,0.9782601159843755,1.5681151951958194,1.3273981322120108,0.9026171430098597,0.9360149456420207,0.917542163379814,1.0042677969853788,1.3978434653268534,0.8454889415232749,1.3371103670873818,0.9231926602174368,0.5937889735060945,1.1571200018619676
step_turn angle overall_bend angle traveled total_1,0.23202289545177604,0.5220800820579928,0.2634118092560181,0.2154754532540024,0.28755074690596505,0.14638540866497246,0.3407903460416785,0.4808248500989111,0.29179510089287297,0.503572343011258,0.23043102251997244,0.22184757113679252,0.3572482361849508
step_turn angle overall_bend angle traveled total_2,0.3775480464299115,0.6627254356153024,0.4114839957074083,0.44254446836086125,0.4450229440443529,0.37740996921249337,0.533634638161671,0.6354755807749503,0.3653944395244137,0.6857246719528226,0.2825168337600038,0.26221641111217536,0.4565887640732381
step_turn angle overall_bend angle traveled total_3,0.9170927726346956,1.7246449722819355,1.0923929155234968,0.9017592335394998,0.9740676536385809,0.8434868353893813,0.9882423681010752,1.3619321902315609,0.5949221262366391,1.2099508277060487,0.8348454252067041,0.5435028367341534,0.9325892457122172
step_turn angle overall_bend angular velocity max_1,0.27528406938825806,0.5575969565650719,0.31717078845299207,0.3111032301265553,0.3162734637251137,0.16238714538595347,0.3563948756833423,0.319923386038969,0.2958358779944708,0.5311523145855811,0.11823050799034973,0.22355993948150604,0.387648831262003
step_turn angle overall_bend angular velocity max_2,0.3913275137488972,0.8087951195404594,0.5315999865980905,0.41121006816418487,0.5199588895199393,0.33781796229789507,0.6004631125959797,0.7054473290609102,0.37811044718892306,0.727366573149373,0.33223546202689136,0.279918086820319,0.5691479016285955
step_turn angle overall_bend angular velocity max_3,0.8471912952148412,1.4067267088528863,0.7984019545451589,0.866259630017326,0.7954730458682596,0.9046212500709799,0.8450562054484583,1.3845561517263913,0.5658405955803151,1.102656359555472,0.8476086832025517,0.5071145830981449,0.6770703755244503
step_turn angle overall_period_1,0.21430182284714885,0.648906195663817,0.16760056339537066,0.22207125478261786,0.30640000637563874,0.18523002627352345,0.35833236541518493,0.44451889879660145,0.19915367597259323,0.44773689239069164,0.5191990374740555,0.20171483499270212,0.1816843342530916
step_turn angle overall_period_2,0.5523905726016988,,0.42427607722195243,0.46913348236669605,0.4910491111348608,0.40845272582632913,0.5899462627736172,0.940974864348167,0.35341773256727305,0.8227667330198708,0.2795412512712254,0.3232939374475891,0.4607335381082362
step_turn angle overall_period_3,0.7362428905263676,1.1062326926568635,1.0213371928293555,0.7348875700971134,0.726020890422133,0.6396804506409343,0.8301666655871609,1.0566373142088594,0.6001328452041,1.0687718257879155,0.5362911040783138,0.43124206012803973,0.910388824289373
step_turn angle overall_bend dur_1,0.4868923150726588,0.5953778546021162,0.34248702634751454,0.40887284861114287,0.2894930815192098,0.43291118878380735,0.41630222950319873,0.6886108834034846,0.4243823990703694,0.594854424187118,0.6491067733278421,0.24919993044263689,0.4512041330617601
step_turn angle overall_bend dur_2,0.28631023950671375,0.7075081122688247,0.40519776857556905,0.4115127421941081,0.46703369443165277,0.3240734979868757,0.5141952785327965,0.6268344788763359,0.34706680270638773,0.7719174536551924,0.22866881453926524,0.33672859524188214,0.4156666096348725
step_turn angle overall_bend dur_3,0.8297016874846198,1.5038241324657597,0.9294955235814502,0.7500386004223791,0.9152963148113176,0.6389585225533823,0.9054007180930626,1.1006000856817117,0.48263685221017105,0.9350297325415028,0.4752247511319748,0.3833775045823315,0.768839503266021
step_turn angle overall_bend amp max_1,0.20838813746065749,0.4494748090442909,0.15216805869888927,0.2560889635954377,0.3708591332572381,0.17765902060998562,0.26323236868141775,0.6767135905053828,0.19230863298654843,0.4557578755173848,0.23441904667612037,0.2148349195519343,0.18900348601495987
step_turn angle overall_bend amp max_2,0.4216350763360054,0.9219136692368233,0.419806512017192,0.438623958468058,0.5082473311559699,0.3510324932721776,0.586929760300404,0.6379592994169908,0.3682296808561313,0.8189572103172562,0.3518022373080881,0.25078481526877094,0.4772255335322379
step_turn angle overall_bend amp max_3,0.8554926061406992,1.2961529936273635,1.1869916334610586,0.8686688638031735,0.7643104930640738,0.8636038231211901,0.9640551122873913,1.161135148699152,0.6888253496743505,1.0027201503308636,0.6922865939543879,0.5729088883958179,1.0595604569642088
step_turn angle overall_bend pos_1,0.2551658993286059,0.49997818121287185,0.2268989968271159,0.25994142957882893,0.3054721033837625,0.15603054037634517,0.23209520403059292,0.25778620427803806,0.28894457916828176,0.36253640313073177,0.28693470356334594,0.10309402835011464,0.1671851535537326
step_turn angle overall_bend pos_2,0.3154975862165282,0.795178755322529,0.3960589756052451,0.42035903583261564,0.5849407689193266,0.3163687937246996,0.5836728884353399,0.666067347501344,0.3120975639092253,0.7357509957035239,0.3144245413465653,0.25223386286634303,0.46049627183642594
step_turn angle overall_bend pos_3,1.0139139918370736,1.490670455026418,1.1597557681567257,0.899865303417523,0.6763106474108362,0.9527667524731931,1.0014099414078836,1.5245156779978943,0.7027264953265244,1.2552220906923754,0.7145263289902076,0.6818112343037631,1.1148373128170599
step_turn angle max_bend angle max_1,0.1328547034118183,0.46187044653146037,0.2080112321582599,0.2903079996118997,0.2667165633756374,0.10008028771284581,0.3289522999560546,0.4351470420823972,0.19200457582431985,0.4517614737131669,0.23782579927322015,0.13306936332705682,0.2796115685393123
step_turn angle max_bend angle max_2,0.416912664291614,0.835121003147649,0.5109727300740432,0.44310962967645506,0.5281012370472526,0.3857195938770541,0.6402587290607766,0.6981793307906168,0.3663933102230133,0.7174287795037952,0.2515855110803264,0.29395256298147887,0.5487744763291627
step_turn angle max_bend angle max_3,0.9734187028747927,1.6423304658003512,1.406168966536784,0.9072634670416933,0.9491903889133789,0.9349887034844725,1.0212603467437933,1.4009396896575126,0.7510262964962667,1.330181015207903,0.9206391723787846,0.6064071658083577,1.169889415335624
step_turn angle max_bend angle mean_1,0.13621318535309015,0.4859759964401101,0.26673520325232875,0.2981652431187268,0.26626869102299944,0.12963992616830083,0.3579705169334216,0.4807614709509049,0.17284012469493357,0.4689784114715861,0.24802185930863446,0.15592337020510516,0.3254133379296874
step_turn angle max_bend angle mean_2,0.4156478718566727,0.8547520062430753,0.5117591365625146,0.4390150098207846,0.5283251732235716,0.37277022398874254,0.6250587106440605,0.6750973306402877,0.3256748708197488,0.7120349610992401,0.24242445854500574,0.2813432068442497,0.5258735916339751
step_turn angle max_bend angle mean_3,0.9725054863077405,1.5802716432405441,1.3458721824657722,0.9072634670416933,0.9491903889133789,0.9306580098114178,1.0212603467437933,1.4009396896575126,0.8503747513736202,1.3232893869667752,0.9287652174140116,0.6082536784867996,1.169889415335624
step_turn angle max_bend angle traveled total_1,0.22684953050837697,0.5497385083725858,0.3166347771486773,0.23204070024645912,0.31122301546527065,0.15728954792151748,0.3597415959017587,0.4710417889556537,0.29701620828357156,0.5323734256709705,0.2339878313117646,0.22718736380671828,0.4031086886360089
step_turn angle max_bend angle traveled total_2,0.3974446174960723,0.7194939404063159,0.5458291113564315,0.46855294475048404,0.4867537514660306,0.3949251925612809,0.6222974863401758,0.6824253737675854,0.3816822905877168,0.7251170300106384,0.2848576442210243,0.2608123210135783,0.5606836501698194
step_turn angle max_bend angle traveled total_3,0.9170620995829476,1.7780080585924698,1.2278326589815902,0.9167071077515648,0.9873789079861898,0.8598443975634281,1.0247606959919633,1.3961777626154852,0.6159071334726759,1.2348515551369996,0.8579328740588443,0.577207721512392,1.022573947557614
step_turn angle max_bend angular velocity max_1,0.27011070444485896,0.5783203371337412,0.3870140354573042,0.31338850947274327,0.3334457601444756,0.17269625195940314,0.3639372093150818,0.32881854303738534,0.3034881510722351,0.5573046788095847,0.11823050799034973,0.23072220502216054,0.4274640368916983
